userid,propertyid,rating_(1-5),area_type,location,bedrooms,total_sqft,bath,balcony,price
528,P2532,4,Carpet Area,Ramamurthy Nagar,3,1447.0,3,1,15787000
417,P2351,3,Built-up Area,RT Nagar,2,1210.0,2,3,11202000
614,P1359,3,Plot Area,Devanahalli,2,868.0,2,0,7126000
218,P3126,5,Plot Area,Kaggadasapura,1,423.0,1,2,5604000
892,P3480,3,Carpet Area,Devanahalli,2,1083.0,2,1,8186000
800,P2687,4,Carpet Area,KR Puram,1,747.0,1,1,7986000
351,P3319,5,Super built-up Area,Sarjapur Road,2,1397.0,2,1,9911000
823,P1171,2,Carpet Area,RT Nagar,4,3341.0,4,2,29438000
160,P1209,5,Carpet Area,Koramangala,3,1777.0,3,3,9933000
1020,P1380,4,Carpet Area,Sarjapur Road,3,1561.0,3,0,10005000
952,P1058,3,Carpet Area,Ramamurthy Nagar,2,894.0,2,2,9194000
454,P1912,5,Super built-up Area,HSR Layout,2,1335.0,2,1,13719000
115,P1918,3,Built-up Area,Banashankari,3,1840.0,3,1,12544000
587,P3188,4,Carpet Area,Malleshwaram,2,900.0,2,0,4896000
656,P3154,5,Carpet Area,Indiranagar,1,492.0,1,1,4830000
130,P1693,4,Carpet Area,KR Puram,3,1765.0,3,0,18832000
1072,P2223,4,Super built-up Area,RT Nagar,3,1874.0,3,3,16632000
625,P2664,5,Super built-up Area,Banashankari,2,880.0,2,0,5669000
737,P3410,5,Built-up Area,Ramamurthy Nagar,3,2072.0,3,2,20825000
434,P3383,5,Carpet Area,Hebbal,3,1906.0,3,2,10347000
269,P1609,3,Carpet Area,Banashankari,3,1508.0,3,2,9560000
266,P2746,2,Built-up Area,Indiranagar,4,2309.0,4,3,18254000
444,P2964,2,Super built-up Area,Banashankari,3,2154.0,3,0,13902000
203,P3117,5,Plot Area,Jayanagar,3,1303.0,3,3,12381000
912,P3304,4,Built-up Area,HSR Layout,5,4136.0,4,1,41838000
903,P2002,3,Super built-up Area,Yelahanka,4,2921.0,3,3,25987000
560,P2682,5,Built-up Area,KR Puram,4,1863.0,3,0,19784000
950,P2860,5,Super built-up Area,Koramangala,2,1107.0,2,1,6459000
326,P2560,4,Plot Area,Devanahalli,2,863.0,2,2,6971000
732,P1417,3,Super built-up Area,Kaggadasapura,3,1832.0,3,1,18698000
351,P1712,4,Super built-up Area,Hebbal,2,992.0,2,0,6014000
1068,P2269,3,Carpet Area,Yelahanka,1,560.0,1,1,5488000
497,P3095,1,Plot Area,Malleshwaram,1,559.0,1,2,3188000
507,P1885,5,Plot Area,Bannerghatta Road,3,1809.0,3,2,16137000
403,P1759,4,Super built-up Area,Yelahanka,3,2171.0,3,1,19650000
415,P2054,3,Built-up Area,Malleshwaram,4,1871.0,3,3,9575000
865,P3377,4,Super built-up Area,Koramangala,1,774.0,1,1,5333000
602,P3178,5,Built-up Area,Bellandur,3,1897.0,3,1,12648000
438,P3419,4,Built-up Area,Marathahalli,4,2664.0,3,1,23777000
242,P2307,4,Plot Area,Marathahalli,2,1360.0,2,2,12941000
1080,P3104,3,Plot Area,Ramamurthy Nagar,2,1151.0,2,2,11603000
105,P2203,4,Built-up Area,BTM Layout,2,1394.0,2,2,11821000
1008,P1948,4,Plot Area,Yeshwantpur,2,941.0,2,1,4818000
517,P2141,2,Super built-up Area,Yelahanka,4,1912.0,3,0,17139000
553,P3118,5,Built-up Area,Jayanagar,2,1346.0,2,2,12732000
931,P2037,4,Carpet Area,RT Nagar,2,1150.0,2,1,11198000
987,P2618,5,Built-up Area,Koramangala,3,1522.0,3,3,8790000
894,P3010,4,Carpet Area,Kanakapura Road,2,1186.0,2,0,7554000
376,P1840,4,Built-up Area,Bannerghatta Road,3,1685.0,3,1,15217000
581,P2953,4,Super built-up Area,Whitefield,3,1993.0,3,2,11304000
340,P1064,3,Super built-up Area,Whitefield,4,3453.0,3,1,18529000
583,P1195,4,Super built-up Area,BTM Layout,2,1223.0,2,1,9871000
380,P3264,1,Built-up Area,KR Puram,1,671.0,1,0,7359000
143,P2818,4,Built-up Area,Kanakapura Road,3,1463.0,3,3,9698000
1071,P1036,2,Carpet Area,Devanahalli,3,1509.0,3,1,11337000
485,P1940,3,Plot Area,Rajaji Nagar,2,1062.0,2,2,11592000
868,P3467,5,Built-up Area,Hebbal,2,1105.0,2,0,7004000
786,P2336,3,Super built-up Area,Koramangala,2,1302.0,2,2,6528000
1067,P1660,3,Carpet Area,KR Puram,2,1262.0,2,1,13263000
904,P3216,3,Plot Area,Devanahalli,2,1204.0,2,1,10024000
983,P1798,3,Built-up Area,Marathahalli,1,599.0,1,2,6053000
166,P2286,4,Super built-up Area,Hebbal,2,1321.0,2,2,7999000
510,P1220,5,Carpet Area,Thanisandra,2,1119.0,2,2,8406000
246,P1797,1,Plot Area,Thanisandra,2,989.0,2,2,7867000
669,P2465,2,Built-up Area,Marathahalli,3,1936.0,3,2,17148000
722,P3016,5,Built-up Area,Thanisandra,2,1285.0,2,2,10908000
729,P2874,2,Carpet Area,Hebbal,1,539.0,1,2,3623000
1022,P2394,4,Super built-up Area,Malleshwaram,3,1550.0,3,1,8594000
507,P3121,4,Plot Area,Kaggadasapura,3,1951.0,3,2,20970000
439,P2011,2,Super built-up Area,Kaggadasapura,4,3385.0,3,1,34279000
127,P2703,4,Super built-up Area,Kaggadasapura,1,733.0,1,2,8455000
552,P2628,1,Super built-up Area,Bannerghatta Road,2,975.0,2,1,8984000
465,P1819,4,Carpet Area,Kaggadasapura,3,1335.0,3,2,13608000
120,P1650,5,Plot Area,Bellandur,3,1912.0,3,2,13147000
529,P2350,4,Plot Area,Frazer Town,1,711.0,1,2,4848000
161,P1147,3,Super built-up Area,Malleshwaram,3,1523.0,3,2,7921000
166,P3199,4,Built-up Area,KR Puram,2,921.0,2,1,10232000
166,P2989,4,Plot Area,Kaggadasapura,3,1496.0,3,2,15938000
375,P3168,4,Super built-up Area,Jayanagar,2,961.0,2,1,9890000
580,P2906,2,Carpet Area,Indiranagar,4,2139.0,4,1,17507000
998,P1378,4,Carpet Area,Kaggadasapura,1,838.0,1,2,9612000
501,P2870,3,Plot Area,Sarjapur Road,1,532.0,1,1,3766000
221,P3097,4,Built-up Area,Marathahalli,2,987.0,2,1,10023000
872,P2875,4,Plot Area,RT Nagar,3,1314.0,3,2,11591000
535,P2998,3,Plot Area,Sarjapur Road,2,1083.0,2,1,6999000
727,P1135,2,Carpet Area,Marathahalli,4,2467.0,4,2,22970000
676,P1221,3,Plot Area,Ramamurthy Nagar,3,1330.0,3,2,13732000
280,P1805,2,Super built-up Area,Devanahalli,2,872.0,2,2,7490000
424,P2010,4,Carpet Area,RT Nagar,3,1834.0,3,1,16852000
1020,P1475,4,Plot Area,Devanahalli,2,888.0,2,1,7179000
649,P1665,2,Built-up Area,RT Nagar,2,882.0,2,2,8676000
1031,P2959,5,Plot Area,RT Nagar,3,2083.0,3,3,19674000
289,P1436,5,Plot Area,Sarjapur Road,2,1369.0,2,2,8626000
219,P1347,4,Plot Area,Jayanagar,2,1334.0,2,2,12470000
198,P3115,3,Plot Area,Frazer Town,3,2118.0,3,2,14132000
224,P1533,2,Built-up Area,Frazer Town,2,1333.0,2,1,8419000
747,P1639,3,Plot Area,Bellandur,3,1666.0,3,1,11347000
876,P3151,4,Carpet Area,Kanakapura Road,4,2681.0,4,2,18132000
578,P2537,4,Plot Area,Frazer Town,2,907.0,2,2,5779000
834,P1003,1,Super built-up Area,Electronic City,3,1405.0,3,2,11171000
948,P1550,4,Plot Area,Whitefield,3,1808.0,3,3,10067000
919,P1635,4,Built-up Area,Thanisandra,3,2044.0,3,1,15831000
455,P2565,5,Built-up Area,Thanisandra,3,1700.0,3,0,13751000
978,P3332,3,Built-up Area,Bannerghatta Road,3,1934.0,3,2,18162000
576,P3168,5,Super built-up Area,Jayanagar,2,961.0,2,1,9890000
807,P1373,5,Carpet Area,Marathahalli,2,1338.0,2,0,12119000
1069,P1389,3,Plot Area,Kanakapura Road,2,1392.0,2,2,9133000
526,P2412,1,Carpet Area,Indiranagar,1,598.0,1,2,5314000
248,P1368,4,Super built-up Area,Jayanagar,3,1337.0,3,1,13115000
609,P2704,3,Carpet Area,Malleshwaram,2,855.0,2,2,5541000
214,P1925,4,Built-up Area,Thanisandra,2,1397.0,2,2,10644000
985,P3414,3,Super built-up Area,KR Puram,1,699.0,1,0,8213000
999,P3266,4,Built-up Area,Rajaji Nagar,3,1703.0,3,2,18380000
1046,P3368,3,Carpet Area,Yeshwantpur,1,684.0,1,3,3873000
745,P2104,2,Built-up Area,Whitefield,2,1132.0,2,2,6159000
123,P3250,4,Super built-up Area,Marathahalli,2,887.0,2,1,8047000
911,P1517,4,Plot Area,Jayanagar,2,957.0,2,1,8833000
1063,P2453,1,Super built-up Area,Electronic City,3,1344.0,3,0,10837000
951,P2290,3,Carpet Area,Ramamurthy Nagar,4,1896.0,3,2,19701000
140,P1074,3,Plot Area,Sarjapur Road,4,3413.0,4,2,22745000
852,P2609,5,Plot Area,BTM Layout,2,1399.0,2,0,11419000
272,P3460,3,Built-up Area,Kaggadasapura,2,976.0,2,2,11123000
557,P2821,3,Plot Area,Indiranagar,3,1517.0,3,1,11702000
711,P2904,4,Plot Area,BTM Layout,2,1276.0,2,2,9816000
390,P2404,4,Plot Area,Yeshwantpur,2,1273.0,2,1,6653000
453,P2078,3,Built-up Area,RT Nagar,3,1656.0,3,2,15912000
164,P2730,4,Super built-up Area,Kanakapura Road,5,3399.0,4,0,22517000
376,P2616,5,Built-up Area,Whitefield,2,1011.0,2,0,5669000
435,P3197,4,Super built-up Area,BTM Layout,1,472.0,1,1,4934000
316,P1087,3,Super built-up Area,KR Puram,2,1131.0,2,1,11492000
1060,P2907,4,Super built-up Area,KR Puram,5,3018.0,4,1,31238000
881,P2356,4,Built-up Area,Malleshwaram,2,1116.0,2,2,6171000
274,P2146,4,Super built-up Area,Marathahalli,3,1675.0,3,2,16065000
709,P2341,4,Super built-up Area,BTM Layout,4,3103.0,4,1,24435000
705,P1138,5,Super built-up Area,Ramamurthy Nagar,1,823.0,1,2,8970000
1046,P2951,3,Carpet Area,BTM Layout,2,1150.0,2,2,10055000
179,P2038,3,Carpet Area,Jayanagar,1,755.0,1,0,7643000
207,P1347,4,Plot Area,Jayanagar,2,1334.0,2,2,12470000
940,P3226,3,Super built-up Area,BTM Layout,3,1845.0,3,2,14804000
1066,P1493,5,Super built-up Area,Yelahanka,2,879.0,2,1,9092000
209,P2575,5,Super built-up Area,Thanisandra,2,1248.0,2,2,10124000
573,P2007,4,Plot Area,Bannerghatta Road,4,2305.0,3,1,21032000
296,P1368,5,Super built-up Area,Jayanagar,3,1337.0,3,1,13115000
569,P1432,3,Plot Area,Indiranagar,4,2730.0,3,2,20949000
1086,P3235,4,Carpet Area,Frazer Town,3,1314.0,3,2,9057000
828,P2724,4,Plot Area,Whitefield,3,2026.0,3,1,10944000
488,P1700,4,Plot Area,Indiranagar,2,903.0,2,2,7332000
384,P2722,3,Plot Area,Kanakapura Road,3,2149.0,3,0,14251000
673,P1860,4,Built-up Area,Frazer Town,3,1857.0,3,2,11730000
654,P1880,1,Carpet Area,HSR Layout,2,1044.0,2,1,11109000
433,P3226,1,Super built-up Area,BTM Layout,3,1845.0,3,2,14804000
1018,P2376,4,Carpet Area,Yelahanka,4,2310.0,4,1,21217000
938,P2769,4,Plot Area,Jayanagar,2,1212.0,2,2,10763000
1034,P3305,4,Super built-up Area,Bellandur,2,1268.0,2,2,9132000
174,P2314,4,Built-up Area,Rajaji Nagar,3,1380.0,3,1,15267000
175,P1496,2,Super built-up Area,Malleshwaram,1,555.0,1,0,3870000
395,P2033,2,Super built-up Area,RT Nagar,2,1375.0,2,1,12586000
148,P3247,3,Carpet Area,Yelahanka,3,1520.0,3,2,14488000
570,P1275,4,Super built-up Area,Rajaji Nagar,1,787.0,1,2,9305000
287,P2198,3,Super built-up Area,Kaggadasapura,3,2079.0,3,2,21621000
248,P2781,1,Built-up Area,Rajaji Nagar,3,2048.0,3,2,21472000
968,P1027,2,Super built-up Area,Yeshwantpur,2,934.0,2,3,5150000
803,P1686,3,Carpet Area,Marathahalli,1,408.0,1,3,4541000
233,P2542,5,Carpet Area,BTM Layout,2,1261.0,2,2,10147000
365,P1537,1,Super built-up Area,Whitefield,2,1041.0,2,2,5322000
932,P1407,3,Super built-up Area,Kanakapura Road,2,968.0,2,3,6527000
796,P2093,2,Built-up Area,HSR Layout,3,1971.0,3,2,20175000
990,P2860,4,Super built-up Area,Koramangala,2,1107.0,2,1,6459000
731,P3082,5,Built-up Area,Electronic City,3,1547.0,3,1,12755000
721,P1644,4,Plot Area,RT Nagar,4,2044.0,3,3,18842000
353,P2882,3,Built-up Area,Marathahalli,3,1327.0,3,0,11693000
662,P1591,5,Carpet Area,Sarjapur Road,4,2303.0,4,1,14693000
1073,P1283,5,Plot Area,Yeshwantpur,2,939.0,2,1,5692000
949,P2993,3,Super built-up Area,Electronic City,2,1098.0,2,1,9048000
636,P1665,5,Built-up Area,RT Nagar,2,882.0,2,2,8676000
393,P2884,3,Super built-up Area,Devanahalli,3,2020.0,3,1,15286000
972,P2976,4,Super built-up Area,Hebbal,2,1201.0,2,3,6212000
583,P2046,3,Super built-up Area,Devanahalli,2,974.0,2,1,8054000
929,P2621,3,Plot Area,Marathahalli,3,2062.0,3,2,18398000
1067,P1961,5,Carpet Area,HSR Layout,3,1673.0,3,1,17068000
483,P1945,4,Super built-up Area,Electronic City,2,974.0,2,1,8404000
436,P1771,3,Built-up Area,Kanakapura Road,3,2176.0,3,2,15098000
998,P3388,4,Carpet Area,Thanisandra,3,1520.0,3,0,12805000
865,P1804,4,Carpet Area,Malleshwaram,3,1825.0,3,2,10064000
1061,P1091,2,Built-up Area,Frazer Town,1,555.0,1,1,3769000
388,P2849,5,Plot Area,Kaggadasapura,2,1338.0,2,2,13891000
1053,P2828,4,Built-up Area,KR Puram,2,890.0,2,2,9248000
251,P2234,4,Carpet Area,Ramamurthy Nagar,1,475.0,1,1,6149000
439,P2748,3,Plot Area,Bannerghatta Road,3,1554.0,3,1,14172000
401,P2730,4,Super built-up Area,Kanakapura Road,5,3399.0,4,0,22517000
248,P2327,4,Super built-up Area,RT Nagar,4,3096.0,4,2,27109000
864,P3145,3,Super built-up Area,Whitefield,4,2286.0,3,0,12707000
500,P1322,3,Carpet Area,Indiranagar,1,553.0,1,1,5584000
483,P1933,4,Carpet Area,Malleshwaram,5,5223.0,6,1,27297000
204,P1906,3,Carpet Area,Ramamurthy Nagar,5,5443.0,6,2,54730000
240,P2154,4,Built-up Area,Thanisandra,2,976.0,2,1,8763000
811,P2698,4,Super built-up Area,Sarjapur Road,3,1711.0,3,1,11364000
408,P1345,3,Carpet Area,Marathahalli,2,932.0,2,1,9069000
204,P1728,3,Super built-up Area,Rajaji Nagar,3,2164.0,3,1,22331000
722,P2909,5,Plot Area,Thanisandra,2,1164.0,2,2,8901000
835,P3468,5,Built-up Area,Ramamurthy Nagar,2,1293.0,2,2,14031000
946,P3199,3,Built-up Area,KR Puram,2,921.0,2,1,10232000
679,P1349,5,Super built-up Area,Hebbal,3,1880.0,3,0,9553000
162,P2919,4,Plot Area,Yeshwantpur,4,3053.0,3,2,15394000
234,P1859,5,Carpet Area,Kaggadasapura,2,887.0,2,2,9178000
967,P2198,5,Super built-up Area,Kaggadasapura,3,2079.0,3,2,21621000
315,P2829,5,Carpet Area,Sarjapur Road,2,1114.0,2,3,7770000
945,P1191,4,Built-up Area,Whitefield,3,1343.0,3,3,8024000
224,P2134,4,Plot Area,Rajaji Nagar,2,947.0,2,2,10248000
903,P1967,3,Carpet Area,Kaggadasapura,4,3480.0,3,0,36019000
588,P2217,1,Plot Area,Indiranagar,2,940.0,2,1,7546000
725,P3427,2,Super built-up Area,Koramangala,3,2038.0,3,2,10497000
1084,P1344,3,Plot Area,Banashankari,2,968.0,2,3,6767000
113,P3018,3,Carpet Area,Kaggadasapura,3,1935.0,3,0,19539000
650,P2140,3,Built-up Area,Marathahalli,2,877.0,2,0,8899000
699,P2797,2,Carpet Area,Jayanagar,2,1301.0,2,0,12474000
212,P2088,3,Carpet Area,BTM Layout,2,1335.0,2,3,11131000
384,P1852,3,Built-up Area,Malleshwaram,1,724.0,1,2,3993000
874,P2764,5,Super built-up Area,KR Puram,3,1642.0,3,3,16987000
548,P3264,4,Built-up Area,KR Puram,1,671.0,1,0,7359000
522,P1671,4,Plot Area,Marathahalli,4,2861.0,4,1,25779000
1043,P2203,4,Built-up Area,BTM Layout,2,1394.0,2,2,11821000
725,P1690,3,Plot Area,Rajaji Nagar,3,1457.0,3,1,16038000
519,P3308,3,Plot Area,Bellandur,4,1837.0,4,2,12962000
861,P2111,4,Super built-up Area,Bellandur,4,2316.0,3,1,15929000
398,P3465,4,Carpet Area,Thanisandra,2,1079.0,2,2,9123000
728,P2266,5,Super built-up Area,Thanisandra,2,1277.0,2,2,11023000
737,P1649,2,Plot Area,Devanahalli,2,1312.0,2,3,10858000
513,P1096,4,Super built-up Area,Frazer Town,4,2910.0,3,1,18683000
425,P1510,3,Carpet Area,Kanakapura Road,2,1287.0,2,1,8667000
974,P3170,2,Super built-up Area,Bannerghatta Road,2,1013.0,2,2,9317000
897,P3041,5,Built-up Area,Yelahanka,3,1479.0,3,2,13478000
1090,P3064,4,Plot Area,Ramamurthy Nagar,2,1192.0,2,2,13186000
1027,P2204,2,Plot Area,Kanakapura Road,5,5332.0,4,0,34694000
116,P1232,4,Plot Area,HSR Layout,2,1366.0,2,0,14276000
460,P1162,5,Plot Area,Kaggadasapura,3,1371.0,3,3,15012000
504,P2745,4,Plot Area,Banashankari,3,2080.0,3,1,13131000
682,P2924,2,Carpet Area,Electronic City,3,1928.0,3,2,14504000
166,P1324,4,Built-up Area,Indiranagar,2,1118.0,2,2,9562000
263,P2365,5,Super built-up Area,Electronic City,1,734.0,1,2,6658000
674,P2137,4,Super built-up Area,Hebbal,3,1338.0,3,3,6891000
185,P1070,5,Carpet Area,Electronic City,1,848.0,1,2,6494000
687,P2052,4,Carpet Area,Ramamurthy Nagar,3,1847.0,3,2,19413000
698,P2812,3,Built-up Area,Ramamurthy Nagar,3,1875.0,3,1,18940000
298,P1674,4,Super built-up Area,Bannerghatta Road,4,2874.0,4,1,26356000
820,P2121,2,Built-up Area,Bellandur,3,1516.0,3,1,10691000
816,P2203,4,Built-up Area,BTM Layout,2,1394.0,2,2,11821000
304,P2230,5,Built-up Area,Marathahalli,2,859.0,2,2,8933000
104,P2756,5,Built-up Area,Rajaji Nagar,2,1315.0,2,1,13341000
207,P2533,5,Plot Area,Indiranagar,1,577.0,1,1,5182000
211,P3143,3,Super built-up Area,Kaggadasapura,2,1104.0,2,1,12485000
504,P2063,4,Built-up Area,Jayanagar,3,1906.0,3,2,16819000
541,P1248,4,Carpet Area,Kaggadasapura,2,1067.0,2,2,11827000
762,P2210,4,Super built-up Area,Bellandur,3,2149.0,3,1,14796000
300,P3407,2,Super built-up Area,Ramamurthy Nagar,3,2155.0,3,2,22243000
1002,P2883,1,Built-up Area,Hebbal,2,1124.0,2,1,5752000
350,P2540,4,Carpet Area,Bellandur,2,1127.0,2,2,7977000
424,P1168,3,Carpet Area,Marathahalli,1,736.0,1,3,7686000
1084,P3479,4,Plot Area,Devanahalli,4,3130.0,4,3,23475000
984,P1151,4,Super built-up Area,Bannerghatta Road,1,561.0,1,3,5795000
620,P1045,5,Carpet Area,Kaggadasapura,3,2200.0,3,1,22116000
759,P3077,5,Carpet Area,Koramangala,3,1879.0,3,1,10023000
698,P2908,4,Carpet Area,Banashankari,3,1843.0,3,2,12749000
757,P2937,4,Super built-up Area,Ramamurthy Nagar,5,4087.0,5,1,41596000
137,P2596,2,Super built-up Area,Yeshwantpur,3,1748.0,3,1,9744000
1061,P2307,4,Plot Area,Marathahalli,2,1360.0,2,2,12941000
282,P2285,3,Carpet Area,Marathahalli,2,1199.0,2,2,11396000
337,P1470,4,Super built-up Area,Malleshwaram,2,1219.0,2,2,6361000
560,P3331,5,Super built-up Area,Kanakapura Road,2,924.0,2,1,6719000
249,P1230,4,Plot Area,RT Nagar,2,1384.0,2,1,12377000
268,P1553,3,Super built-up Area,Devanahalli,2,1373.0,2,0,10874000
498,P2409,4,Super built-up Area,Kanakapura Road,1,537.0,1,3,4269000
375,P2116,3,Carpet Area,Yelahanka,2,1123.0,2,3,10280000
419,P1098,3,Plot Area,RT Nagar,3,2080.0,3,2,19622000
948,P1975,5,Built-up Area,Malleshwaram,4,2086.0,4,3,11118000
1000,P3492,4,Carpet Area,Jayanagar,3,2118.0,3,0,19414000
460,P1552,4,Super built-up Area,Frazer Town,2,1382.0,2,2,9847000
861,P1418,3,Carpet Area,HSR Layout,2,1250.0,2,1,13342000
360,P3353,4,Built-up Area,Whitefield,4,2931.0,3,1,14983000
912,P1229,3,Carpet Area,Electronic City,3,1538.0,3,3,12392000
924,P3364,4,Built-up Area,Whitefield,1,465.0,1,1,3178000
140,P1891,4,Carpet Area,Whitefield,3,1892.0,3,2,10344000
973,P3020,2,Carpet Area,Whitefield,4,1945.0,4,2,10095000
743,P3161,4,Super built-up Area,Bellandur,2,1321.0,2,2,8425000
879,P1746,5,Carpet Area,Thanisandra,2,1256.0,2,2,9566000
184,P2673,4,Carpet Area,Whitefield,5,3628.0,6,2,18207000
400,P2524,4,Plot Area,Rajaji Nagar,3,1501.0,3,1,16355000
786,P1051,3,Super built-up Area,KR Puram,3,1730.0,3,3,18513000
196,P2104,4,Built-up Area,Whitefield,2,1132.0,2,2,6159000
332,P2317,5,Built-up Area,Yeshwantpur,5,3777.0,5,2,19882000
703,P2726,4,Built-up Area,Yeshwantpur,2,1364.0,2,1,8159000
559,P3349,2,Carpet Area,KR Puram,2,1101.0,2,1,12490000
256,P2517,4,Plot Area,KR Puram,3,1663.0,3,1,17766000
396,P1708,2,Super built-up Area,Koramangala,3,1855.0,3,1,9473000
422,P2974,5,Plot Area,Rajaji Nagar,3,1349.0,3,1,13695000
961,P2205,4,Carpet Area,BTM Layout,1,718.0,1,2,5972000
417,P1648,3,Carpet Area,Whitefield,5,4891.0,6,1,25233000
459,P1969,3,Carpet Area,RT Nagar,3,1853.0,3,1,16494000
728,P3261,3,Plot Area,Sarjapur Road,3,2040.0,3,1,13191000
590,P1171,3,Carpet Area,RT Nagar,4,3341.0,4,2,29438000
1035,P3216,4,Plot Area,Devanahalli,2,1204.0,2,1,10024000
1089,P2199,4,Carpet Area,RT Nagar,2,1157.0,2,2,10179000
397,P2345,5,Plot Area,Indiranagar,2,1355.0,2,3,10413000
347,P2405,4,Built-up Area,Ramamurthy Nagar,1,470.0,1,2,5543000
626,P3374,2,Plot Area,Whitefield,3,2021.0,3,1,11173000
552,P1962,5,Carpet Area,Marathahalli,2,1138.0,2,0,10042000
650,P2996,3,Built-up Area,Bannerghatta Road,3,1868.0,3,0,17438000
538,P3187,3,Built-up Area,Devanahalli,2,1309.0,2,2,9910000
1001,P1294,5,Carpet Area,RT Nagar,4,2186.0,4,2,19302000
985,P1823,3,Super built-up Area,HSR Layout,2,1237.0,2,2,13487000
279,P1796,3,Super built-up Area,KR Puram,2,1065.0,2,2,10827000
279,P2540,5,Carpet Area,Bellandur,2,1127.0,2,2,7977000
452,P3071,3,Plot Area,Yeshwantpur,3,1843.0,3,2,9780000
344,P2623,2,Carpet Area,Malleshwaram,3,1754.0,3,1,9319000
968,P2788,4,Carpet Area,Indiranagar,2,1358.0,2,1,11180000
902,P3359,3,Built-up Area,Indiranagar,3,1675.0,3,2,12969000
196,P1683,4,Carpet Area,Sarjapur Road,3,1743.0,3,2,12358000
1053,P1607,5,Super built-up Area,Bannerghatta Road,2,1331.0,2,0,12676000
120,P2704,5,Carpet Area,Malleshwaram,2,855.0,2,2,5541000
472,P2459,5,Carpet Area,Hebbal,2,923.0,2,1,5975000
223,P2773,4,Carpet Area,Thanisandra,3,1776.0,3,2,13759000
364,P1051,4,Super built-up Area,KR Puram,3,1730.0,3,3,18513000
541,P2517,4,Plot Area,KR Puram,3,1663.0,3,1,17766000
191,P1302,1,Carpet Area,Electronic City,3,2124.0,3,1,17324000
537,P1703,4,Plot Area,Ramamurthy Nagar,3,1916.0,3,1,19984000
684,P1966,5,Built-up Area,Devanahalli,2,1081.0,2,0,8554000
907,P2748,3,Plot Area,Bannerghatta Road,3,1554.0,3,1,14172000
1017,P2321,3,Super built-up Area,Sarjapur Road,3,2007.0,3,3,13342000
503,P3088,3,Plot Area,Kaggadasapura,2,1011.0,2,2,10928000
435,P2650,4,Super built-up Area,Marathahalli,2,986.0,2,2,9275000
681,P1163,4,Carpet Area,Banashankari,3,1355.0,3,1,9927000
159,P2609,3,Plot Area,BTM Layout,2,1399.0,2,0,11419000
784,P1022,3,Super built-up Area,Electronic City,3,1981.0,3,2,16343000
1058,P2345,4,Plot Area,Indiranagar,2,1355.0,2,3,10413000
856,P1539,4,Plot Area,Ramamurthy Nagar,1,403.0,1,1,5084000
983,P1155,3,Built-up Area,Indiranagar,3,1408.0,3,2,11399000
498,P1309,4,Super built-up Area,Whitefield,2,984.0,2,1,6145000
295,P1265,4,Super built-up Area,Frazer Town,3,2119.0,3,1,13287000
121,P3477,3,Super built-up Area,Thanisandra,2,1009.0,2,1,8365000
1037,P2451,4,Built-up Area,Hebbal,3,1589.0,3,1,9185000
439,P2872,4,Super built-up Area,HSR Layout,2,1012.0,2,1,10905000
828,P2706,2,Plot Area,Yeshwantpur,4,2768.0,4,1,14609000
471,P2505,3,Carpet Area,Devanahalli,2,1387.0,2,2,10626000
558,P1379,4,Plot Area,BTM Layout,2,1018.0,2,1,8231000
264,P2709,3,Built-up Area,Rajaji Nagar,2,1167.0,2,0,12472000
757,P1062,3,Super built-up Area,BTM Layout,2,1297.0,2,2,9920000
658,P3105,4,Plot Area,Malleshwaram,1,649.0,1,3,3557000
859,P1147,5,Super built-up Area,Malleshwaram,3,1523.0,3,2,7921000
545,P1712,5,Super built-up Area,Hebbal,2,992.0,2,0,6014000
424,P1162,4,Plot Area,Kaggadasapura,3,1371.0,3,3,15012000
345,P2927,3,Built-up Area,HSR Layout,2,1154.0,2,1,11737000
512,P3313,4,Carpet Area,Frazer Town,3,1403.0,3,1,8973000
530,P1206,3,Super built-up Area,BTM Layout,5,3887.0,6,2,29718000
398,P3372,4,Built-up Area,Kaggadasapura,2,1353.0,2,0,14570000
660,P1634,4,Built-up Area,Bannerghatta Road,3,1626.0,3,3,15496000
237,P2012,3,Carpet Area,Jayanagar,3,1916.0,3,3,17192000
792,P3114,3,Built-up Area,BTM Layout,3,1703.0,3,2,14098000
236,P3014,4,Plot Area,RT Nagar,3,2068.0,3,2,19347000
572,P3355,3,Built-up Area,HSR Layout,3,1601.0,3,2,16830000
254,P1450,1,Plot Area,Whitefield,2,1024.0,2,1,6216000
523,P2509,4,Built-up Area,Thanisandra,2,1193.0,2,2,9748000
876,P2125,5,Plot Area,Indiranagar,3,1420.0,3,2,11934000
549,P2630,5,Super built-up Area,HSR Layout,3,1423.0,3,1,14319000
675,P1261,3,Carpet Area,HSR Layout,3,1934.0,3,2,20106000
722,P1109,3,Carpet Area,HSR Layout,2,876.0,2,2,9142000
512,P2560,4,Plot Area,Devanahalli,2,863.0,2,2,6971000
663,P2767,4,Built-up Area,Thanisandra,3,1696.0,3,1,14032000
